time	V(A,N016)	I(L1)
1.065832511098791e-02	-1.551877e-01	-3.215968e+00
1.065854874304497e-02	-1.550044e-01	-3.215252e+00
1.065876567312432e-02	-1.548337e-01	-3.214558e+00
1.065897875185693e-02	-1.546727e-01	-3.213876e+00
1.065923160467910e-02	-1.544889e-01	-3.213068e+00
1.065946948390440e-02	-1.543230e-01	-3.212307e+00
1.065981509590810e-02	-1.540915e-01	-3.211202e+00
1.066013625461125e-02	-1.538835e-01	-3.210176e+00
1.066026280706315e-02	-1.538036e-01	-3.209771e+00
1.066029910309724e-02	-1.537809e-01	-3.209656e+00
1.066030754481787e-02	-1.537757e-01	-3.209629e+00
1.066031148979144e-02	-1.537733e-01	-3.209616e+00
1.066031534007706e-02	-1.537709e-01	-3.209604e+00
1.066031946105615e-02	-1.537683e-01	-3.209590e+00
1.066032322187856e-02	-1.537660e-01	-3.209579e+00
1.066032823565926e-02	-1.537628e-01	-3.209563e+00
1.066033471445747e-02	-1.537589e-01	-3.209542e+00
1.066034114320241e-02	-1.537549e-01	-3.209521e+00
1.066035148570941e-02	-1.537485e-01	-3.209488e+00
1.066036138223809e-02	-1.537426e-01	-3.209456e+00
1.066037646196448e-02	-1.537331e-01	-3.209408e+00
1.066039092150118e-02	-1.537244e-01	-3.209362e+00
1.066041415355553e-02	-1.537101e-01	-3.209288e+00
1.066043657408164e-02	-1.536964e-01	-3.209216e+00
1.066048141513384e-02	-1.536692e-01	-3.209073e+00
1.066052592910018e-02	-1.536423e-01	-3.208931e+00
1.066061495703286e-02	-1.535888e-01	-3.208647e+00
1.066075499132513e-02	-1.535060e-01	-3.208200e+00
1.066103505990967e-02	-1.533442e-01	-3.207305e+00
1.066159519707874e-02	-1.530330e-01	-3.205518e+00
1.066271547141688e-02	-1.524453e-01	-3.201947e+00
1.066449890179847e-02	-1.515651e-01	-3.196269e+00
1.066622303229028e-02	-1.507535e-01	-3.190786e+00
1.066658260805107e-02	-1.505775e-01	-3.189644e+00
1.066660105751490e-02	-1.505779e-01	-3.189585e+00
1.066661683129999e-02	-1.505735e-01	-3.189535e+00
1.066662355928326e-02	-1.505704e-01	-3.189514e+00
1.066662942514795e-02	-1.505678e-01	-3.189496e+00
1.066663440908889e-02	-1.505655e-01	-3.189480e+00
1.066663964695792e-02	-1.505631e-01	-3.189463e+00
1.066664574956077e-02	-1.505604e-01	-3.189444e+00
1.066665380418038e-02	-1.505568e-01	-3.189418e+00
1.066666619946786e-02	-1.505512e-01	-3.189379e+00
1.066690845071355e-02	-1.504425e-01	-3.188610e+00
1.066715070195924e-02	-1.503344e-01	-3.187841e+00
1.066739295320493e-02	-1.502266e-01	-3.187073e+00
1.066763520445062e-02	-1.501194e-01	-3.186304e+00
1.066787745569631e-02	-1.500126e-01	-3.185536e+00
1.066811970694200e-02	-1.499063e-01	-3.184768e+00
1.066836195818769e-02	-1.498004e-01	-3.184000e+00
1.066932622143467e-02	-1.493822e-01	-3.180947e+00
1.067125474792861e-02	-1.485604e-01	-3.174850e+00
1.067452299847638e-02	-1.471927e-01	-3.164541e+00
1.067779755077159e-02	-1.458408e-01	-3.154234e+00
1.067797579091521e-02	-1.457680e-01	-3.153674e+00
1.067816338070923e-02	-1.456917e-01	-3.153085e+00
1.067835097050325e-02	-1.456153e-01	-3.152497e+00
1.067853856029727e-02	-1.455390e-01	-3.151908e+00
1.067872615009129e-02	-1.454628e-01	-3.151319e+00
1.067891373988530e-02	-1.453865e-01	-3.150731e+00
1.067910132967932e-02	-1.453103e-01	-3.150143e+00
1.067928891947334e-02	-1.452341e-01	-3.149554e+00
1.067928984780742e-02	-1.452338e-01	-3.149552e+00
1.067929170447558e-02	-1.452330e-01	-3.149546e+00
1.067929247065365e-02	-1.452328e-01	-3.149544e+00
1.067929294906629e-02	-1.452326e-01	-3.149542e+00
1.067929319135867e-02	-1.452324e-01	-3.149541e+00
1.067929346928330e-02	-1.452324e-01	-3.149540e+00
1.067929374061361e-02	-1.452322e-01	-3.149539e+00
1.067929387817866e-02	-1.452322e-01	-3.149539e+00
1.067929404654142e-02	-1.452321e-01	-3.149539e+00
1.067929414776050e-02	-1.452321e-01	-3.149538e+00
1.067929426525716e-02	-1.452321e-01	-3.149538e+00
1.067929447272240e-02	-1.452321e-01	-3.149537e+00
1.067929476750558e-02	-1.452318e-01	-3.149536e+00
1.067929535707194e-02	-1.452315e-01	-3.149534e+00
1.067929568547086e-02	-1.452314e-01	-3.149533e+00
1.067929609685618e-02	-1.452312e-01	-3.149532e+00
1.067929633671446e-02	-1.452312e-01	-3.149531e+00
1.067929648230181e-02	-1.452310e-01	-3.149531e+00
1.067929657383420e-02	-1.452311e-01	-3.149531e+00
1.067929665640319e-02	-1.452311e-01	-3.149530e+00
1.067929675079303e-02	-1.452311e-01	-3.149530e+00
1.067929684220751e-02	-1.452310e-01	-3.149530e+00
1.067929692538408e-02	-1.452309e-01	-3.149529e+00
1.067929703157864e-02	-1.452308e-01	-3.149529e+00
1.067929718989806e-02	-1.452308e-01	-3.149529e+00
1.067929740757128e-02	-1.452307e-01	-3.149528e+00
1.067929771628908e-02	-1.452305e-01	-3.149527e+00
1.067929819125688e-02	-1.452305e-01	-3.149525e+00
1.067929895306373e-02	-1.452301e-01	-3.149523e+00
1.067930023683283e-02	-1.452296e-01	-3.149519e+00
1.067930237314562e-02	-1.452287e-01	-3.149512e+00
1.067930338630246e-02	-1.452283e-01	-3.149509e+00
1.067930444948693e-02	-1.452278e-01	-3.149506e+00
1.067930495744448e-02	-1.452277e-01	-3.149504e+00
1.067930533077955e-02	-1.452276e-01	-3.149503e+00
1.067930565697334e-02	-1.452274e-01	-3.149502e+00
1.067930595794212e-02	-1.452273e-01	-3.149501e+00
1.067930625712005e-02	-1.452271e-01	-3.149500e+00
1.067930654652896e-02	-1.452270e-01	-3.149499e+00
1.067930682184286e-02	-1.452268e-01	-3.149498e+00
1.067930708383016e-02	-1.452268e-01	-3.149498e+00
1.067930736210307e-02	-1.452265e-01	-3.149497e+00
1.067930761333508e-02	-1.452265e-01	-3.149496e+00
1.067930786845421e-02	-1.452261e-01	-3.149495e+00
1.067930810588666e-02	-1.452258e-01	-3.149494e+00
1.067930834484324e-02	-1.452252e-01	-3.149494e+00
1.067930857358028e-02	-1.452243e-01	-3.149493e+00
1.067930880360417e-02	-1.452229e-01	-3.149492e+00
1.067930902828410e-02	-1.452206e-01	-3.149492e+00
1.067930925473360e-02	-1.452166e-01	-3.149491e+00
1.067930947929527e-02	-1.452099e-01	-3.149490e+00
1.067930970668322e-02	-1.451986e-01	-3.149489e+00
1.067930993518334e-02	-1.451797e-01	-3.149489e+00
1.067931016851102e-02	-1.451480e-01	-3.149488e+00
1.067931040836194e-02	-1.450982e-01	-3.149487e+00
1.067931054508826e-02	-1.450572e-01	-3.149487e+00
1.067931066726611e-02	-1.450076e-01	-3.149486e+00
1.067931081047531e-02	-1.449342e-01	-3.149486e+00
1.067931094651453e-02	-1.448460e-01	-3.149486e+00
1.067931110605938e-02	-1.447065e-01	-3.149485e+00
1.067931142514908e-02	-1.443022e-01	-3.149484e+00
1.067931197584786e-02	-1.433874e-01	-3.149482e+00
1.067931214280968e-02	-1.430631e-01	-3.149482e+00
1.067931224749729e-02	-1.428459e-01	-3.149482e+00
1.067931236120183e-02	-1.426132e-01	-3.149481e+00
1.067931249934401e-02	-1.423433e-01	-3.149481e+00
1.067931267914337e-02	-1.420217e-01	-3.149480e+00
1.067931285719662e-02	-1.417500e-01	-3.149480e+00
1.067931308898817e-02	-1.414785e-01	-3.149479e+00
1.067931334072100e-02	-1.412961e-01	-3.149478e+00
1.067931363440499e-02	-1.412241e-01	-3.149477e+00
1.067931394158212e-02	-1.412548e-01	-3.149476e+00
1.067931428221795e-02	-1.413392e-01	-3.149475e+00
1.067931463995933e-02	-1.414366e-01	-3.149474e+00
1.067931503146838e-02	-1.415392e-01	-3.149473e+00
1.067931544045048e-02	-1.416407e-01	-3.149472e+00
1.067931586787726e-02	-1.417395e-01	-3.149470e+00
1.067931630144290e-02	-1.418319e-01	-3.149469e+00
1.067931673866325e-02	-1.419164e-01	-3.149467e+00
1.067931717192934e-02	-1.419907e-01	-3.149466e+00
1.067931760236791e-02	-1.420536e-01	-3.149465e+00
1.067931802823512e-02	-1.421039e-01	-3.149463e+00
1.067931845238806e-02	-1.421394e-01	-3.149462e+00
1.067931887574531e-02	-1.421572e-01	-3.149461e+00
1.067931930378661e-02	-1.421516e-01	-3.149459e+00
1.067931974672880e-02	-1.421112e-01	-3.149458e+00
1.067932023325231e-02	-1.420071e-01	-3.149457e+00
1.067932071377397e-02	-1.418166e-01	-3.149455e+00
1.067932102714971e-02	-1.415975e-01	-3.149454e+00
1.067932134984990e-02	-1.411949e-01	-3.149453e+00
1.067932170949781e-02	-1.404214e-01	-3.149452e+00
1.067932194418116e-02	-1.395596e-01	-3.149451e+00
1.067932216348539e-02	-1.384003e-01	-3.149450e+00
1.067932244394774e-02	-1.367688e-01	-3.149450e+00
1.067932274291532e-02	-1.352324e-01	-3.149449e+00
1.067932309455334e-02	-1.338888e-01	-3.149447e+00
1.067932354691837e-02	-1.328616e-01	-3.149446e+00
1.067932415636117e-02	-1.322987e-01	-3.149444e+00
1.067932511710509e-02	-1.320962e-01	-3.149441e+00
1.067932606250596e-02	-1.320670e-01	-3.149438e+00
1.067932759502266e-02	-1.320428e-01	-3.149433e+00
1.067932915286764e-02	-1.320134e-01	-3.149428e+00
1.067933157804403e-02	-1.319605e-01	-3.149421e+00
1.067933418926304e-02	-1.318932e-01	-3.149413e+00
1.067933708278166e-02	-1.318086e-01	-3.149404e+00
1.067934016836089e-02	-1.317124e-01	-3.149394e+00
1.067934317602575e-02	-1.316180e-01	-3.149384e+00
1.067934621021730e-02	-1.315256e-01	-3.149375e+00
1.067934923695235e-02	-1.314392e-01	-3.149365e+00
1.067935236283823e-02	-1.313574e-01	-3.149356e+00
1.067935552663786e-02	-1.312829e-01	-3.149346e+00
1.067935882963946e-02	-1.312164e-01	-3.149335e+00
1.067936223204032e-02	-1.312582e-01	-3.149325e+00
1.067936587429099e-02	-1.324953e-01	-3.149313e+00
1.067936992211057e-02	-1.375781e-01	-3.149301e+00
1.067937322204714e-02	-1.467559e-01	-3.149290e+00
1.067937725494992e-02	-1.640610e-01	-3.149278e+00
1.067937937154506e-02	-1.757293e-01	-3.149271e+00
1.067938049317033e-02	-1.831067e-01	-3.149267e+00
1.067938123612159e-02	-1.885866e-01	-3.149265e+00
1.067938180760728e-02	-1.931875e-01	-3.149263e+00
1.067938241384469e-02	-1.984112e-01	-3.149261e+00
1.067938307593903e-02	-2.043666e-01	-3.149259e+00
1.067938336188336e-02	-2.070279e-01	-3.149258e+00
1.067938366211994e-02	-2.099445e-01	-3.149257e+00
1.067938401388111e-02	-2.136071e-01	-3.149256e+00
1.067938471740344e-02	-2.217854e-01	-3.149254e+00
1.067938544409537e-02	-2.319297e-01	-3.149252e+00
1.067938619746238e-02	-2.458735e-01	-3.149250e+00
1.067938695972421e-02	-2.649370e-01	-3.149247e+00
1.067938726813933e-02	-2.758942e-01	-3.149246e+00
1.067938746721260e-02	-2.862637e-01	-3.149246e+00
1.067938758437853e-02	-2.956181e-01	-3.149245e+00
1.067938765485997e-02	-3.052198e-01	-3.149245e+00
1.067938769750790e-02	-3.175650e-01	-3.149245e+00
1.067938772339483e-02	-3.397094e-01	-3.149245e+00
1.067938773670617e-02	-3.682055e-01	-3.149245e+00
1.067938774440377e-02	-3.935487e-01	-3.149245e+00
1.067938774884030e-02	-4.090849e-01	-3.149245e+00
1.067938775298063e-02	-4.229075e-01	-3.149245e+00
1.067938775689074e-02	-4.356091e-01	-3.149245e+00
1.067938776205251e-02	-4.521277e-01	-3.149245e+00
1.067938776724394e-02	-4.686697e-01	-3.149245e+00
1.067938777385857e-02	-4.897727e-01	-3.149245e+00
1.067938777386648e-02	-4.897971e-01	-3.149245e+00
1.067938877386648e-02	-5.316761e+00	-3.149242e+00
1.067938977386648e-02	-1.113808e+01	-3.149240e+00
1.067939077386648e-02	-1.658335e+01	-3.149239e+00
1.067939177386648e-02	-2.077424e+01	-3.149238e+00
1.067939277386648e-02	-2.419625e+01	-3.149237e+00
1.067939287966107e-02	-2.453088e+01	-3.149237e+00
1.067939309125025e-02	-2.517185e+01	-3.149236e+00
1.067939351442861e-02	-2.636313e+01	-3.149236e+00
1.067939436078533e-02	-2.854347e+01	-3.149236e+00
1.067939562753499e-02	-3.157541e+01	-3.149236e+00
1.067939705897283e-02	-3.484941e+01	-3.149236e+00
1.067939870946447e-02	-3.853930e+01	-3.149237e+00
1.067940010407055e-02	-4.161205e+01	-3.149238e+00
1.067940170346224e-02	-4.508797e+01	-3.149240e+00
1.067940319687803e-02	-4.828511e+01	-3.149242e+00
1.067940510856431e-02	-5.230528e+01	-3.149246e+00
1.067940713219860e-02	-5.646452e+01	-3.149251e+00
1.067940978570492e-02	-6.175186e+01	-3.149258e+00
1.067941277500389e-02	-6.744036e+01	-3.149268e+00
1.067941684914199e-02	-7.464343e+01	-3.149285e+00
1.067942179746599e-02	-8.228578e+01	-3.149308e+00
1.067942869157726e-02	-9.064354e+01	-3.149347e+00
1.067943550590304e-02	-9.628589e+01	-3.149389e+00
1.067944030745671e-02	-9.858827e+01	-3.149420e+00
1.067944433987398e-02	-9.957836e+01	-3.149448e+00
1.067944892969693e-02	-1.001585e+02	-3.149479e+00
1.067945271918128e-02	-1.004144e+02	-3.149505e+00
1.067945597223525e-02	-1.005342e+02	-3.149528e+00
1.067946015239738e-02	-1.006298e+02	-3.149556e+00
1.067946403004799e-02	-1.006934e+02	-3.149583e+00
1.067946907125933e-02	-1.007597e+02	-3.149618e+00
1.067947361296370e-02	-1.008127e+02	-3.149650e+00
1.067948056197586e-02	-1.008884e+02	-3.149698e+00
1.067948724655457e-02	-1.009588e+02	-3.149744e+00
1.067949744012847e-02	-1.010645e+02	-3.149815e+00
1.067950780009197e-02	-1.011713e+02	-3.149887e+00
1.067952314985574e-02	-1.013293e+02	-3.149994e+00
1.067954010107857e-02	-1.015036e+02	-3.150113e+00
1.067956412329022e-02	-1.017460e+02	-3.150281e+00
1.067959298262844e-02	-1.019861e+02	-3.150485e+00
1.067962298973942e-02	-1.021300e+02	-3.150696e+00
1.067964870068432e-02	-1.021819e+02	-3.150878e+00
1.067967493948077e-02	-1.022061e+02	-3.151063e+00
1.067970134436270e-02	-1.022201e+02	-3.151250e+00
1.067973226301419e-02	-1.022305e+02	-3.151469e+00
1.067976582313822e-02	-1.022378e+02	-3.151706e+00
1.067981247348578e-02	-1.022445e+02	-3.152036e+00
1.067986677509705e-02	-1.022496e+02	-3.152420e+00
1.067993853496164e-02	-1.022541e+02	-3.152927e+00
1.068000121216052e-02	-1.022567e+02	-3.153371e+00
1.068007005741573e-02	-1.022586e+02	-3.153857e+00
1.068014547979925e-02	-1.022601e+02	-3.154391e+00
1.068021545180654e-02	-1.022612e+02	-3.154886e+00
1.068030609551327e-02	-1.022621e+02	-3.155526e+00
1.068039463467615e-02	-1.022627e+02	-3.156152e+00
1.068053348264442e-02	-1.022633e+02	-3.157134e+00
1.068066676388740e-02	-1.022636e+02	-3.158076e+00
1.068087962855245e-02	-1.022637e+02	-3.159580e+00
1.068111657026666e-02	-1.022636e+02	-3.161254e+00
1.068132899571159e-02	-1.022633e+02	-3.162755e+00
1.068154029428647e-02	-1.022629e+02	-3.164247e+00
1.068174881565748e-02	-1.022625e+02	-3.165720e+00
1.068194856942943e-02	-1.022621e+02	-3.167130e+00
1.068216337622865e-02	-1.022616e+02	-3.168646e+00
1.068237254725158e-02	-1.022611e+02	-3.170122e+00
1.068264577148699e-02	-1.022605e+02	-3.172050e+00
1.068289535292478e-02	-1.022599e+02	-3.173810e+00
1.068300187699796e-02	-1.022597e+02	-3.174561e+00
1.068303825591552e-02	-1.022596e+02	-3.174818e+00
1.068304878533225e-02	-1.022595e+02	-3.174892e+00
1.068305304535003e-02	-1.022595e+02	-3.174922e+00
1.068305667589170e-02	-1.022595e+02	-3.174947e+00
1.068305874115058e-02	-1.022595e+02	-3.174962e+00
1.068306040834283e-02	-1.022595e+02	-3.174974e+00
1.068306199400866e-02	-1.022595e+02	-3.174985e+00
1.068306356515766e-02	-1.022595e+02	-3.174996e+00
1.068306541374412e-02	-1.022595e+02	-3.175009e+00
1.068306749945176e-02	-1.022595e+02	-3.175024e+00
1.068307011298496e-02	-1.022595e+02	-3.175042e+00
1.068307363873043e-02	-1.022595e+02	-3.175067e+00
1.068307870006612e-02	-1.022595e+02	-3.175103e+00
1.068308678993252e-02	-1.022595e+02	-3.175160e+00
1.068310116778931e-02	-1.022594e+02	-3.175261e+00
1.068312992350291e-02	-1.022593e+02	-3.175464e+00
1.068318743493011e-02	-1.022592e+02	-3.175869e+00
1.068330245778450e-02	-1.022589e+02	-3.176680e+00
1.068353250349328e-02	-1.022584e+02	-3.178301e+00
1.068374077471302e-02	-1.022579e+02	-3.179769e+00
1.068388113739999e-02	-1.022576e+02	-3.180758e+00
1.068395047124171e-02	-1.022574e+02	-3.181246e+00
1.068398297898284e-02	-1.022573e+02	-3.181475e+00
1.068400145918315e-02	-1.022573e+02	-3.181605e+00
1.068401849870839e-02	-1.022572e+02	-3.181726e+00
1.068403173324396e-02	-1.022572e+02	-3.181819e+00
1.068404447735427e-02	-1.022572e+02	-3.181908e+00
1.068406025659313e-02	-1.022571e+02	-3.182020e+00
1.068407553202829e-02	-1.022571e+02	-3.182127e+00
1.068410608289860e-02	-1.022570e+02	-3.182342e+00
1.068413680403389e-02	-1.022569e+02	-3.182559e+00
1.068418672414115e-02	-1.022568e+02	-3.182910e+00
1.068423394509773e-02	-1.022567e+02	-3.183243e+00
1.068429249442096e-02	-1.022566e+02	-3.183655e+00
1.068435986379258e-02	-1.022564e+02	-3.184129e+00
1.068443406762894e-02	-1.022562e+02	-3.184652e+00
1.068457225481877e-02	-1.022559e+02	-3.185625e+00
1.068470717168441e-02	-1.022556e+02	-3.186574e+00
1.068486662379371e-02	-1.022552e+02	-3.187697e+00
1.068499622347294e-02	-1.022549e+02	-3.188609e+00
1.068512044119795e-02	-1.022546e+02	-3.189483e+00
1.068524742471530e-02	-1.022543e+02	-3.190376e+00
1.068537721558141e-02	-1.022540e+02	-3.191289e+00
1.068553464714645e-02	-1.022536e+02	-3.192396e+00
1.068580308805002e-02	-1.022530e+02	-3.194284e+00
1.068625929926862e-02	-1.022519e+02	-3.197490e+00
1.068671972039117e-02	-1.022508e+02	-3.200725e+00
1.068754918952661e-02	-1.022488e+02	-3.206547e+00
1.068908423221091e-02	-1.022452e+02	-3.217305e+00
1.069215431757952e-02	-1.022379e+02	-3.238760e+00
1.069777214019820e-02	-1.022247e+02	-3.277803e+00
1.070900778543556e-02	-1.021986e+02	-3.355043e+00
1.073147907591028e-02	-1.021474e+02	-3.506230e+00
1.077642165685972e-02	-1.020494e+02	-3.795979e+00
1.086630681875861e-02	-1.018612e+02	-4.352369e+00
1.086649755362189e-02	-1.018608e+02	-4.353508e+00
1.086687902334845e-02	-1.018600e+02	-4.355733e+00
1.086702692168584e-02	-1.018597e+02	-4.356595e+00
1.086726494572577e-02	-1.018593e+02	-4.357982e+00
1.086774099380561e-02	-1.018583e+02	-4.360755e+00
1.086819790046274e-02	-1.018574e+02	-4.363416e+00
1.086993882540175e-02	-1.018540e+02	-4.373541e+00
1.087159304865125e-02	-1.018507e+02	-4.383142e+00
1.087381188991255e-02	-1.018464e+02	-4.395991e+00
1.087824957243517e-02	-1.018377e+02	-4.421633e+00
1.087830157652723e-02	-1.018376e+02	-4.421933e+00
1.087850959289548e-02	-1.018372e+02	-4.423131e+00
1.087878694805314e-02	-1.018367e+02	-4.424728e+00
1.087934165836847e-02	-1.018356e+02	-4.427921e+00
1.088048574839383e-02	-1.018334e+02	-4.434502e+00
1.088097111991974e-02	-1.018324e+02	-4.437292e+00
1.088165665302916e-02	-1.018311e+02	-4.441229e+00
1.088165692388381e-02	-1.018311e+02	-4.441231e+00
1.088165746559310e-02	-1.018311e+02	-4.441234e+00
1.088165823556119e-02	-1.018311e+02	-4.441238e+00
1.088165865996946e-02	-1.018311e+02	-4.441241e+00
1.088165891148542e-02	-1.018311e+02	-4.441242e+00
1.088165908638437e-02	-1.018311e+02	-4.441243e+00
1.088165928725546e-02	-1.018311e+02	-4.441244e+00
1.088166028725546e-02	-1.018311e+02	-4.441250e+00
1.088166128725546e-02	-1.018311e+02	-4.441256e+00
1.088166228725546e-02	-1.018311e+02	-4.441261e+00
1.088166241225546e-02	-1.018311e+02	-4.441262e+00
1.088166241226309e-02	-1.018311e+02	-4.441262e+00
1.088166241227835e-02	-1.018311e+02	-4.441262e+00
1.088166241230886e-02	-1.018311e+02	-4.441262e+00
1.088166241236990e-02	-1.018311e+02	-4.441262e+00
1.088166253736990e-02	-1.018311e+02	-4.441263e+00
1.088166266236990e-02	-1.018311e+02	-4.441264e+00
1.088166278736990e-02	-1.018311e+02	-4.441264e+00
1.088166291236990e-02	-1.018311e+02	-4.441265e+00
1.088166303736990e-02	-1.018311e+02	-4.441266e+00
1.088166317266219e-02	-1.018311e+02	-4.441267e+00
1.088166333209708e-02	-1.018311e+02	-4.441267e+00
1.088166353227801e-02	-1.018311e+02	-4.441268e+00
1.088166376723502e-02	-1.018311e+02	-4.441270e+00
1.088166422382972e-02	-1.018311e+02	-4.441273e+00
1.088166490411299e-02	-1.018311e+02	-4.441277e+00
1.088166613555510e-02	-1.018311e+02	-4.441284e+00
1.088166794879529e-02	-1.018311e+02	-4.441294e+00
1.088166954259115e-02	-1.018311e+02	-4.441303e+00
1.088167041354977e-02	-1.018311e+02	-4.441308e+00
1.088167093796994e-02	-1.018311e+02	-4.441311e+00
1.088167127764406e-02	-1.018311e+02	-4.441313e+00
1.088167156916229e-02	-1.018311e+02	-4.441315e+00
1.088167184539920e-02	-1.018311e+02	-4.441316e+00
1.088167211172987e-02	-1.018311e+02	-4.441318e+00
1.088167236728529e-02	-1.018311e+02	-4.441319e+00
1.088167261276530e-02	-1.018311e+02	-4.441321e+00
1.088167285026316e-02	-1.018311e+02	-4.441322e+00
1.088167310005819e-02	-1.018311e+02	-4.441323e+00
1.088167333186792e-02	-1.018311e+02	-4.441325e+00
1.088167356824011e-02	-1.018312e+02	-4.441326e+00
1.088167379385569e-02	-1.018313e+02	-4.441328e+00
1.088167402309255e-02	-1.018314e+02	-4.441329e+00
1.088167424732501e-02	-1.018317e+02	-4.441330e+00
1.088167447556314e-02	-1.018322e+02	-4.441331e+00
1.088167470299809e-02	-1.018329e+02	-4.441333e+00
1.088167493581730e-02	-1.018341e+02	-4.441334e+00
1.088167496544452e-02	-1.018343e+02	-4.441334e+00
1.088167596544452e-02	-1.018777e+02	-4.441340e+00
1.088167696544452e-02	-1.019544e+02	-4.441346e+00
1.088167796544452e-02	-1.020285e+02	-4.441351e+00
1.088167896544452e-02	-1.020537e+02	-4.441357e+00
1.088167996544452e-02	-1.020402e+02	-4.441363e+00
1.088168096544452e-02	-1.020157e+02	-4.441369e+00
1.088168196544452e-02	-1.019898e+02	-4.441374e+00
1.088168296544452e-02	-1.019629e+02	-4.441380e+00
1.088168396544452e-02	-1.019307e+02	-4.441386e+00
1.088168496544452e-02	-1.018697e+02	-4.441392e+00
1.088168596544452e-02	-1.016844e+02	-4.441398e+00
1.088168696544452e-02	-1.012910e+02	-4.441403e+00
1.088168796544452e-02	-1.007516e+02	-4.441409e+00
1.088168896544452e-02	-1.001642e+02	-4.441414e+00
1.088168996544452e-02	-9.945908e+01	-4.441420e+00
1.088169096544452e-02	-9.854233e+01	-4.441425e+00
1.088169096546176e-02	-9.854230e+01	-4.441425e+00
1.088169096546607e-02	-9.854229e+01	-4.441425e+00
1.088169096547469e-02	-9.854226e+01	-4.441425e+00
1.088169196547469e-02	-9.128380e+01	-4.441430e+00
