time	V(vd)	V(vgs)	Id(M1)
7.619974605013940e-004	4.143052e-001	4.091431e+000	1.425032e-001
7.620014495716273e-004	5.412796e-001	4.091652e+000	1.425235e-001
7.620055411924255e-004	6.713775e-001	4.091474e+000	1.425033e-001
7.620137244340218e-004	9.328196e-001	4.091491e+000	1.424831e-001
7.620262494579695e-004	1.334160e+000	4.091416e+000	1.424176e-001
7.620413179558285e-004	1.819286e+000	4.091280e+000	1.422925e-001
7.620606755534956e-004	2.450047e+000	4.090833e+000	1.420188e-001
7.620832045025382e-004	3.210129e+000	4.089582e+000	1.414207e-001
7.621002054745574e-004	3.833090e+000	4.087397e+000	1.404731e-001
7.621113330520907e-004	4.304697e+000	4.084483e+000	1.391926e-001
7.621201605453066e-004	4.748130e+000	4.080680e+000	1.373727e-001
7.621263998895695e-004	5.108564e+000	4.076632e+000	1.349863e-001
7.621293966167394e-004	5.294400e+000	4.071014e+000	1.295094e-001
7.621312153318431e-004	5.400969e+000	4.059028e+000	1.169167e-001
7.621324091900297e-004	5.456762e+000	4.040291e+000	1.005316e-001
7.621337685180982e-004	5.502446e+000	4.006119e+000	7.786743e-002
7.621353651519254e-004	5.539927e+000	3.954459e+000	5.499692e-002
7.621374820231145e-004	5.573333e+000	3.874531e+000	3.554898e-002
7.621397954820342e-004	5.597858e+000	3.779221e+000	2.550407e-002
7.621420476667908e-004	5.614042e+000	3.682157e+000	2.197445e-002
7.621450467466373e-004	5.628900e+000	3.551011e+000	2.018126e-002
7.621496060634665e-004	5.644129e+000	3.355254e+000	1.847813e-002
7.621587246971249e-004	5.664051e+000	2.983734e+000	1.573275e-002
7.621678142630204e-004	5.677217e+000	2.645466e+000	1.339484e-002
7.621773762607962e-004	5.686429e+000	2.331593e+000	1.129972e-002
7.621873976116082e-004	5.693167e+000	2.050391e+000	9.456409e-003
7.622011893311056e-004	5.699693e+000	1.730369e+000	7.380429e-003
7.622157422134462e-004	5.704566e+000	1.459696e+000	5.628170e-003
7.622300601527717e-004	5.707897e+000	1.254955e+000	4.295028e-003
7.622469734605286e-004	5.710651e+000	1.073047e+000	3.096264e-003
7.622627867791951e-004	5.712433e+000	9.491267e-001	2.269700e-003
7.622833521997663e-004	5.713955e+000	8.381623e-001	1.528844e-003
7.623088225569251e-004	5.715130e+000	7.468107e-001	9.377243e-004
7.623343176788217e-004	5.715783e+000	6.889758e-001	5.874267e-004
7.623639050148619e-004	5.716118e+000	6.480947e-001	3.652866e-004
7.624028388708789e-004	5.716207e+000	6.157670e-001	2.136862e-004
7.624540735279100e-004	5.716043e+000	5.908498e-001	1.195417e-004
7.625192298233130e-004	5.715648e+000	5.725062e-001	6.767934e-005
7.626062860566106e-004	5.715011e+000	5.580036e-001	3.995479e-005
7.627316314211407e-004	5.714034e+000	5.450364e-001	2.377391e-005
7.629092355614619e-004	5.712606e+000	5.330943e-001	1.437911e-005
7.631642555281428e-004	5.710482e+000	5.217202e-001	8.501946e-006
7.636115093645410e-004	5.706543e+000	5.082806e-001	4.129157e-006
7.642726038048390e-004	5.700163e+000	4.944666e-001	1.125371e-006
7.652726038048390e-004	5.689474e+000	4.786105e-001	-1.305090e-006
7.656820000000001e-004	5.684639e+000	4.730436e-001	-1.953221e-006
7.658632076096780e-004	5.682288e+000	4.707627e-001	-2.241829e-006
7.662256228290339e-004	5.677345e+000	4.662701e-001	1.428191e-005
7.662266228290340e-004	5.677331e+000	4.662580e-001	5.877902e-006
7.662286228290340e-004	5.677303e+000	4.662336e-001	-6.983648e-006
7.662326228290341e-004	5.677246e+000	4.661841e-001	-8.773641e-007
7.662406228290342e-004	5.677131e+000	4.660855e-001	-3.856806e-006
7.662566228290344e-004	5.676899e+000	4.658881e-001	-2.419280e-006
7.662886228290349e-004	5.676434e+000	4.654933e-001	-3.196202e-006
7.663526228290359e-004	5.675488e+000	4.647026e-001	-2.936674e-006
7.664806228290380e-004	5.673572e+000	4.631185e-001	1.144481e-005
7.664816228290380e-004	5.673556e+000	4.631064e-001	4.285432e-006
7.664836228290380e-004	5.673526e+000	4.630820e-001	-6.800542e-006
7.664876228290381e-004	5.673465e+000	4.630322e-001	-1.569201e-006
7.664956228290382e-004	5.673343e+000	4.629329e-001	-4.129130e-006
7.665116228290385e-004	5.673096e+000	4.627342e-001	-2.899949e-006
7.665436228290390e-004	5.672600e+000	4.623361e-001	-3.576783e-006
7.666076228290400e-004	5.671601e+000	4.615391e-001	-1.601460e-005
7.666086228290400e-004	5.671586e+000	4.615265e-001	-9.966631e-006
7.666106228290400e-004	5.671554e+000	4.615012e-001	-4.489508e-007
7.666146228290401e-004	5.671490e+000	4.614514e-001	-4.770130e-006
7.666217116230659e-004	5.671378e+000	4.613627e-001	-2.687525e-006
7.666358892111176e-004	5.671153e+000	4.611854e-001	-3.689008e-006
7.666536448238968e-004	5.670871e+000	4.609635e-001	-1.385488e-005
7.666546448238968e-004	5.670855e+000	4.609509e-001	-9.117449e-006
7.666566448238969e-004	5.670823e+000	4.609255e-001	-9.613674e-007
7.666606448238969e-004	5.670759e+000	4.608755e-001	-4.544082e-006
7.666671654153796e-004	5.670654e+000	4.607939e-001	-7.448401e-006
7.666689588170346e-004	5.670626e+000	4.607714e-001	-6.284999e-006
7.666725456203447e-004	5.670568e+000	4.607264e-001	-5.004429e-006
7.666748263933799e-004	5.670531e+000	4.606977e-001	-4.144934e-006
7.666774384539297e-004	5.670489e+000	4.606651e-001	-8.680834e-006
7.666784384539298e-004	5.670474e+000	4.606525e-001	-6.715615e-006
7.666800000000001e-004	5.670448e+000	4.606329e-001	-6.121147e-006
7.666810000000001e-004	5.670432e+000	4.606203e-001	-3.872879e-006
7.666820000000001e-004	5.670423e+000	4.606146e-001	-1.753228e-004
7.666820021992931e-004	5.670422e+000	4.606139e-001	-1.580838e-004
7.666820065978793e-004	5.670421e+000	4.606135e-001	-1.285672e-004
7.666820153950516e-004	5.670419e+000	4.606154e-001	-8.529359e-005
7.666820265439982e-004	5.670417e+000	4.606214e-001	-5.159198e-005
7.666820424260990e-004	5.670416e+000	4.606374e-001	-2.994291e-005
7.666820741903004e-004	5.670415e+000	4.606935e-001	-2.257755e-005
7.666821377187032e-004	5.670416e+000	4.608923e-001	-5.008623e-005
7.666822502582398e-004	5.670418e+000	4.614890e-001	-1.525472e-004
7.666823922108497e-004	5.670424e+000	4.627191e-001	-3.616913e-004
7.666825861751068e-004	5.670440e+000	4.652534e-001	-7.800060e-004
7.666827687337161e-004	5.670461e+000	4.686330e-001	-1.314586e-003
7.666830000000001e-004	5.670496e+000	4.739427e-001	-2.128607e-003
7.666830231266285e-004	5.670499e+000	4.745693e-001	-2.220782e-003
7.666830693798853e-004	5.670507e+000	4.758044e-001	-2.398515e-003
7.666831618863989e-004	5.670523e+000	4.781737e-001	-2.718157e-003
7.666833468994262e-004	5.670550e+000	4.825145e-001	-3.222023e-003
7.666837169254806e-004	5.670596e+000	4.901532e-001	-3.893737e-003
7.666841184412357e-004	5.670635e+000	4.973135e-001	-4.280242e-003
7.666845947316833e-004	5.670673e+000	5.048079e-001	-4.452188e-003
7.666850331361328e-004	5.670703e+000	5.112259e-001	-4.485900e-003
7.666856224631322e-004	5.670741e+000	5.195857e-001	-4.473219e-003
7.666867557343762e-004	5.670818e+000	5.366051e-001	-4.601911e-003
7.666876011026434e-004	5.670909e+000	5.541669e-001	-5.373188e-003
7.666886226336461e-004	5.671092e+000	5.861912e-001	-7.596144e-003
7.666893561580889e-004	5.671278e+000	6.177230e-001	-9.848653e-003
7.666902039490327e-004	5.671541e+000	6.625015e-001	-1.259734e-002
7.666912344371383e-004	5.671900e+000	7.254441e-001	-1.550097e-002
7.666931746485762e-004	5.672627e+000	8.569968e-001	-1.987443e-002
7.666942322032771e-004	5.673035e+000	9.331666e-001	-2.160673e-002
7.666949318887945e-004	5.673299e+000	9.845489e-001	-2.225798e-002
7.666956352775677e-004	5.673552e+000	1.035512e+000	-2.253771e-002
7.666963401066272e-004	5.673796e+000	1.086067e+000	-2.264630e-002
7.666970657450129e-004	5.674040e+000	1.137769e+000	-2.267892e-002
7.666977896764208e-004	5.674274e+000	1.188708e+000	-2.261659e-002
7.666986434102901e-004	5.674538e+000	1.247691e+000	-2.242521e-002
7.666995845725266e-004	5.674812e+000	1.311393e+000	-2.213222e-002
7.667006941427702e-004	5.675119e+000	1.384985e+000	-2.175358e-002
7.667017333401472e-004	5.675387e+000	1.452183e+000	-2.139499e-002
7.667038117349012e-004	5.675871e+000	1.581617e+000	-2.068737e-002
7.667072885711128e-004	5.676565e+000	1.786478e+000	-1.954898e-002
7.667120847151865e-004	5.677314e+000	2.046546e+000	-1.808477e-002
7.667189144070079e-004	5.678055e+000	2.378398e+000	-1.619575e-002
7.667264880403931e-004	5.678527e+000	2.699733e+000	-1.434747e-002
7.667355061940248e-004	5.678714e+000	3.025662e+000	-1.245211e-002
7.667456313730675e-004	5.678575e+000	3.329575e+000	-1.065958e-002
7.667587551094944e-004	5.677701e+000	3.642655e+000	-6.852540e-003
7.667775305296980e-004	5.673586e+000	3.994874e+000	1.493015e-002
7.667868189478097e-004	5.666605e+000	4.130968e+000	5.203146e-002
7.667935958685573e-004	5.651065e+000	4.204619e+000	1.020779e-001
7.668035666366765e-004	5.602955e+000	4.283056e+000	1.824842e-001
7.668069478041985e-004	5.566847e+000	4.294441e+000	1.935064e-001
7.668088862554927e-004	5.524867e+000	4.286576e+000	1.784815e-001
7.668099808292071e-004	5.483001e+000	4.270434e+000	1.516909e-001
7.668106782604156e-004	5.441192e+000	4.250390e+000	1.226512e-001
7.668114186287053e-004	5.386086e+000	4.222138e+000	9.036134e-002
7.668119796115533e-004	5.345910e+000	4.201756e+000	7.415913e-002
7.668123854490994e-004	5.322663e+000	4.190868e+000	6.829742e-002
7.668129079093172e-004	5.300209e+000	4.181844e+000	6.455106e-002
7.668134710915572e-004	5.281774e+000	4.175984e+000	6.248631e-002
7.668142370859597e-004	5.262372e+000	4.171819e+000	6.113859e-002
7.668151965385674e-004	5.242308e+000	4.169427e+000	6.039829e-002
7.668164212522603e-004	5.219623e+000	4.168282e+000	6.001042e-002
7.668181774126817e-004	5.188933e+000	4.167740e+000	5.978407e-002
7.668204746317551e-004	5.149869e+000	4.167466e+000	5.961867e-002
7.668246662545133e-004	5.080026e+000	4.167166e+000	5.941096e-002
7.668296419618870e-004	4.999359e+000	4.166878e+000	5.920410e-002
7.668389413649991e-004	4.854703e+000	4.166406e+000	5.887103e-002
7.668516905819570e-004	4.669681e+000	4.165832e+000	5.847526e-002
7.668764666735426e-004	4.343867e+000	4.164902e+000	5.784445e-002
7.669039048307478e-004	4.024086e+000	4.164136e+000	5.730178e-002
7.669413671344683e-004	3.639102e+000	4.163473e+000	5.675457e-002
7.669853597505345e-004	3.230020e+000	4.163084e+000	5.629545e-002
7.670461050856534e-004	2.703004e+000	4.163002e+000	5.588157e-002
7.671288892624817e-004	2.011529e+000	4.163500e+000	5.562444e-002
7.672554077862807e-004	9.730365e-001	4.165262e+000	5.570201e-002
7.673454361368647e-004	2.680780e-001	4.188148e+000	5.593396e-002
7.673749493926732e-004	9.239001e-002	4.234914e+000	5.592752e-002
7.673869733580514e-004	5.747483e-002	4.279075e+000	5.592728e-002
7.673947451748528e-004	4.872411e-002	4.315602e+000	5.596570e-002
7.674023199030688e-004	4.300022e-002	4.350984e+000	5.601275e-002
7.674103620874892e-004	3.843942e-002	4.387435e+000	5.606486e-002
7.674189441003412e-004	3.475083e-002	4.424782e+000	5.612535e-002
7.674279853172098e-004	3.176542e-002	4.462075e+000	5.619022e-002
7.674391572722874e-004	2.894720e-002	4.505298e+000	5.627326e-002
7.674508711396529e-004	2.669274e-002	4.547143e+000	5.636130e-002
7.674663154517382e-004	2.446535e-002	4.597285e+000	5.647919e-002
7.674825300728808e-004	2.275581e-002	4.643680e+000	5.660388e-002
7.675102204289356e-004	2.070640e-002	4.711366e+000	5.681842e-002
7.675369435999816e-004	1.938928e-002	4.763769e+000	5.702647e-002
7.675903899420734e-004	1.782145e-002	4.840995e+000	5.744424e-002
7.676501673108739e-004	1.688367e-002	4.897129e+000	5.791298e-002
7.677697220484748e-004	1.617972e-002	4.955005e+000	5.885315e-002
7.679342994722153e-004	1.602998e-002	4.987157e+000	6.015114e-002
7.681903484398100e-004	1.638803e-002	4.999353e+000	6.217717e-002
7.685157814235238e-004	1.704162e-002	5.001461e+000	6.476315e-002
7.691401607394925e-004	1.836242e-002	5.001462e+000	6.975145e-002
7.701401607394926e-004	2.049087e-002	5.001463e+000	7.778195e-002
7.711401607394926e-004	2.262929e-002	5.001464e+000	8.583980e-002
7.721401607394926e-004	2.477100e-002	5.001464e+000	9.389867e-002
7.731401607394926e-004	2.690725e-002	5.001463e+000	1.019257e-001
7.741401607394927e-004	2.902959e-002	5.001462e+000	1.098891e-001
7.751401607394927e-004	3.112983e-002	5.001460e+000	1.177586e-001
7.761401607394927e-004	3.320014e-002	5.001457e+000	1.255051e-001
7.771401607394927e-004	3.523926e-002	5.001454e+000	1.331259e-001
7.775990000000001e-004	3.616308e-002	5.001452e+000	1.365750e-001
7.778459644369559e-004	3.665339e-002	5.001451e+000	1.384048e-001
7.781752503528968e-004	3.729677e-002	5.001445e+000	1.408320e-001
7.781762503528969e-004	3.730164e-002	5.001447e+000	1.408381e-001
7.781782503528972e-004	3.731053e-002	5.001451e+000	1.408509e-001
7.781822503528977e-004	3.731713e-002	5.001450e+000	1.408812e-001
7.781873223385528e-004	3.732755e-002	5.001450e+000	1.409178e-001
7.781974663098631e-004	3.734708e-002	5.001450e+000	1.409926e-001
7.782177542524836e-004	3.738705e-002	5.001450e+000	1.411407e-001
7.782521474521910e-004	3.745440e-002	5.001450e+000	1.413922e-001
7.783209338516057e-004	3.758905e-002	5.001449e+000	1.418940e-001
7.784585066504351e-004	3.785934e-002	5.001450e+000	1.428920e-001
7.784595066504353e-004	3.786065e-002	5.001450e+000	1.429013e-001
7.784615066504355e-004	3.786343e-002	5.001449e+000	1.429188e-001
7.784655066504360e-004	3.787153e-002	5.001449e+000	1.429463e-001
7.784735066504370e-004	3.788700e-002	5.001449e+000	1.430052e-001
7.784895066504390e-004	3.791821e-002	5.001449e+000	1.431209e-001
7.785215066504430e-004	3.798051e-002	5.001449e+000	1.433530e-001
7.785349999999922e-004	3.800676e-002	5.001449e+000	1.434509e-001
7.785619866990907e-004	3.805949e-002	5.001449e+000	1.436425e-001
7.785629866990908e-004	3.806133e-002	5.001449e+000	1.436517e-001
7.785649866990911e-004	3.806502e-002	5.001448e+000	1.436694e-001
7.785689866990916e-004	3.807283e-002	5.001448e+000	1.436968e-001
7.785769866990926e-004	3.808836e-002	5.001448e+000	1.437551e-001
7.785829999999982e-004	3.810005e-002	5.001448e+000	1.437992e-001
7.785869733981889e-004	3.810776e-002	5.001448e+000	1.438276e-001
7.785910532036186e-004	3.811573e-002	5.001448e+000	1.438603e-001
7.785920532036188e-004	3.811765e-002	5.001448e+000	1.438664e-001
7.785940532036190e-004	3.812157e-002	5.001448e+000	1.438811e-001
7.785949999999997e-004	3.812340e-002	5.001448e+000	1.438878e-001
7.785968935927610e-004	3.812708e-002	5.001448e+000	1.439013e-001
7.785978935927611e-004	3.812898e-002	5.001448e+000	1.439070e-001
7.785990000000000e-004	3.814482e-002	5.001448e+000	1.444747e-001
7.785991000000001e-004	3.813490e-002	5.001406e+000	1.441091e-001
7.785993000000000e-004	3.812692e-002	5.001304e+000	1.439181e-001
7.785996000000001e-004	3.811977e-002	5.001116e+000	1.439204e-001
7.786000000000001e-004	3.810802e-002	5.000833e+000	1.439074e-001
7.786000400000000e-004	3.810729e-002	5.000813e+000	1.439178e-001
7.786001200000000e-004	3.810584e-002	5.000781e+000	1.439238e-001
7.786002800000000e-004	3.810402e-002	5.000730e+000	1.439245e-001
7.786006000000001e-004	3.810279e-002	5.000637e+000	1.439264e-001
7.786012004509892e-004	3.810093e-002	5.000407e+000	1.439308e-001
7.786021617996742e-004	3.808716e-002	4.999681e+000	1.439386e-001
7.786035399655481e-004	3.803603e-002	4.997652e+000	1.439510e-001
7.786043499230869e-004	3.797825e-002	4.995564e+000	1.439593e-001
7.786048015103127e-004	3.792497e-002	4.993701e+000	1.439654e-001
7.786051177894242e-004	3.786587e-002	4.991711e+000	1.439721e-001
7.786054102822222e-004	3.779044e-002	4.989339e+000	1.439772e-001
7.786057410116956e-004	3.770347e-002	4.986684e+000	1.439764e-001
7.786060084402312e-004	3.765452e-002	4.984908e+000	1.439729e-001
7.786063055795225e-004	3.762973e-002	4.983325e+000	1.439695e-001
7.786065581380341e-004	3.762784e-002	4.982209e+000	1.439680e-001
7.786068289368605e-004	3.764028e-002	4.981181e+000	1.439677e-001
7.786071256157223e-004	3.766371e-002	4.980171e+000	1.439683e-001
7.786074308386223e-004	3.769450e-002	4.979216e+000	1.439697e-001
7.786080412844225e-004	3.776373e-002	4.977417e+000	1.439735e-001
7.786087380206909e-004	3.784529e-002	4.975444e+000	1.439785e-001
7.786101314932277e-004	3.800448e-002	4.971602e+000	1.439888e-001
7.786124671758036e-004	3.823900e-002	4.964747e+000	1.440070e-001
7.786148372677822e-004	3.833785e-002	4.954187e+000	1.440316e-001
7.786164764318360e-004	3.818828e-002	4.939791e+000	1.440508e-001
7.786182501965913e-004	3.788780e-002	4.915535e+000	1.440631e-001
7.786199865033512e-004	3.773107e-002	4.886597e+000	1.440677e-001
7.786217880027278e-004	3.789493e-002	4.852521e+000	1.440723e-001
7.786253910014811e-004	3.912125e-002	4.776850e+000	1.440819e-001
7.786305356395121e-004	4.267820e-002	4.659980e+000	1.440932e-001
7.786362201040924e-004	4.983620e-002	4.524593e+000	1.440935e-001
7.786422132847520e-004	6.407557e-002	4.382015e+000	1.440534e-001
7.786486993189896e-004	9.342751e-002	4.237217e+000	1.438920e-001
7.786532138290545e-004	1.336536e-001	4.152780e+000	1.435724e-001
7.786567696096288e-004	1.949194e-001	4.110891e+000	1.430855e-001
7.786609081525219e-004	3.039878e-001	4.093162e+000	1.425903e-001
7.786644964121412e-004	4.154919e-001	4.091410e+000	1.425027e-001
7.786684770931209e-004	5.422325e-001	4.091654e+000	1.425249e-001
7.786725816994609e-004	6.727486e-001	4.091478e+000	1.425049e-001
7.786807909121408e-004	9.350153e-001	4.091492e+000	1.424844e-001
7.786930094151974e-004	1.326536e+000	4.091419e+000	1.424205e-001
7.787085478014336e-004	1.826934e+000	4.091276e+000	1.422896e-001
7.787294787875126e-004	2.511536e+000	4.090737e+000	1.419729e-001
7.787555639067817e-004	3.399130e+000	4.089069e+000	1.411949e-001
7.787693200868273e-004	3.917404e+000	4.086966e+000	1.402887e-001
7.787808993387057e-004	4.428771e+000	4.083501e+000	1.387400e-001
7.787892773610533e-004	4.865628e+000	4.079518e+000	1.367708e-001
7.787943672339660e-004	5.168213e+000	4.075518e+000	1.340697e-001
7.787970005423371e-004	5.331700e+000	4.068538e+000	1.267593e-001
7.787985308928072e-004	5.417252e+000	4.055099e+000	1.132057e-001
7.787997437774393e-004	5.469775e+000	4.033034e+000	9.495903e-002
7.788010564888054e-004	5.510036e+000	3.997283e+000	7.349329e-002
7.788030609702739e-004	5.551788e+000	3.928686e+000	4.771639e-002
7.788053764412662e-004	5.583917e+000	3.838270e+000	3.058963e-002
7.788076033632429e-004	5.604292e+000	3.744599e+000	2.379876e-002
7.788101610568979e-004	5.620088e+000	3.633382e+000	2.117548e-002
7.788138214381117e-004	5.635550e+000	3.473844e+000	1.945990e-002
7.788198028403045e-004	5.652554e+000	3.220514e+000	1.744598e-002
7.788280408022690e-004	5.668203e+000	2.892811e+000	1.509141e-002
7.788369791757642e-004	5.679435e+000	2.573130e+000	1.290757e-002
7.788493873359303e-004	5.689857e+000	2.189023e+000	1.036271e-002
7.788614621958083e-004	5.696817e+000	1.877281e+000	8.332255e-003
7.788756624157344e-004	5.702435e+000	1.582242e+000	6.422128e-003
7.788897117121538e-004	5.706338e+000	1.352953e+000	4.934599e-003
7.789053729518020e-004	5.709380e+000	1.158417e+000	3.660830e-003
7.789218436211715e-004	5.711606e+000	1.007247e+000	2.657968e-003
7.789409245437281e-004	5.713318e+000	8.851277e-001	1.841701e-003
7.789671020933898e-004	5.714759e+000	7.759722e-001	1.125926e-003
7.789986095597669e-004	5.715707e+000	6.953170e-001	6.277877e-004
7.790296502423444e-004	5.716109e+000	6.492614e-001	3.723577e-004
7.790704056076038e-004	5.716212e+000	6.148444e-001	2.100900e-004
7.791174101522455e-004	5.716066e+000	5.917643e-001	1.220761e-004
7.791842711391576e-004	5.715662e+000	5.728242e-001	6.859486e-005
7.792681212819446e-004	5.715051e+000	5.585907e-001	4.077157e-005
7.793963057671499e-004	5.714053e+000	5.451921e-001	2.401079e-005
7.795692903827453e-004	5.712662e+000	5.335330e-001	1.467765e-005
7.798643824715192e-004	5.710200e+000	5.205050e-001	8.095382e-006
7.802828069976510e-004	5.706506e+000	5.080602e-001	4.025710e-006
7.809817676990003e-004	5.699734e+000	4.937231e-001	1.014405e-006
7.819620397707435e-004	5.689225e+000	4.782716e-001	-1.332782e-006
7.823490000000001e-004	5.684631e+000	4.730398e-001	-2.000477e-006
7.825750795414870e-004	5.681687e+000	4.701990e-001	-2.355201e-006
7.828968409170264e-004	5.677286e+000	4.662123e-001	4.704274e-007
7.828978409170263e-004	5.677272e+000	4.662001e-001	-1.106490e-006
7.828998409170261e-004	5.677243e+000	4.661758e-001	-3.573568e-006
7.829038409170257e-004	5.677186e+000	4.661265e-001	-2.572398e-006
7.829107562852581e-004	5.677086e+000	4.660413e-001	-3.086484e-006
7.829245870217228e-004	5.676887e+000	4.658707e-001	-2.805381e-006
7.829522484946523e-004	5.676484e+000	4.655295e-001	-2.999487e-006
7.830075714405113e-004	5.675669e+000	4.648463e-001	-3.012980e-006
7.831182173322293e-004	5.674019e+000	4.634782e-001	-2.953007e-006
7.831277082165641e-004	5.673876e+000	4.633607e-001	-3.087785e-006
7.831466899852335e-004	5.673586e+000	4.631253e-001	-3.335392e-006
7.831846535225725e-004	5.673002e+000	4.626537e-001	-3.290691e-006
7.832605805972503e-004	5.671823e+000	4.617088e-001	-8.787978e-007
7.832615805972502e-004	5.671807e+000	4.616964e-001	-2.126096e-006
7.832635805972500e-004	5.671776e+000	4.616715e-001	-4.079987e-006
7.832675805972497e-004	5.671713e+000	4.616216e-001	-3.167904e-006
7.832755074436155e-004	5.671588e+000	4.615226e-001	-3.627825e-006
7.832913611363472e-004	5.671337e+000	4.613245e-001	-3.448408e-006
7.833172926145369e-004	5.670925e+000	4.610001e-001	-1.397877e-006
7.833182926145369e-004	5.670909e+000	4.609876e-001	-2.411257e-006
7.833202926145367e-004	5.670877e+000	4.609626e-001	-4.088236e-006
7.833242926145363e-004	5.670813e+000	4.609124e-001	-3.340660e-006
7.833349851027637e-004	5.670642e+000	4.607784e-001	-3.309659e-006
7.833423551819821e-004	5.670524e+000	4.606860e-001	-1.976095e-006
7.833433551819820e-004	5.670507e+000	4.606735e-001	-2.640921e-006
7.833453551819818e-004	5.670475e+000	4.606484e-001	-2.781796e-006
7.833463551819817e-004	5.670460e+000	4.606359e-001	-4.371325e-006
7.833470000000003e-004	5.670449e+000	4.606278e-001	-3.928114e-006
7.833477103639629e-004	5.670438e+000	4.606189e-001	-5.803129e-006
7.833480000000002e-004	5.670433e+000	4.606152e-001	-5.035388e-006
7.833484207279254e-004	5.670426e+000	4.606100e-001	-1.368983e-005
7.833484539567398e-004	5.670426e+000	4.606096e-001	-1.120376e-005
7.833485204143687e-004	5.670424e+000	4.606087e-001	-3.703878e-006
7.833485649617991e-004	5.670424e+000	4.606081e-001	-3.471593e-006
7.833486152268039e-004	5.670423e+000	4.606075e-001	-3.625531e-006
7.833486724781436e-004	5.670422e+000	4.606068e-001	-3.598925e-006
7.833487296084773e-004	5.670421e+000	4.606061e-001	-3.608958e-006
7.833488036740463e-004	5.670420e+000	4.606051e-001	-3.603138e-006
7.833488882910409e-004	5.670419e+000	4.606039e-001	-3.594488e-006
7.833488914694952e-004	5.670419e+000	4.606039e-001	-3.595585e-006
7.833488978264039e-004	5.670419e+000	4.606039e-001	-3.600052e-006
7.833489105402214e-004	5.670418e+000	4.606038e-001	-3.603275e-006
7.833489359678562e-004	5.670418e+000	4.606035e-001	-3.604764e-006
7.833489491447305e-004	5.670418e+000	4.606033e-001	-3.604854e-006
7.833489754984791e-004	5.670417e+000	4.606030e-001	-3.604871e-006
7.833490000000001e-004	5.670417e+000	4.606027e-001	-3.605531e-006
7.833490024501522e-004	5.670417e+000	4.606031e-001	-3.629545e-006
7.833490073504564e-004	5.670417e+000	4.606043e-001	-3.728761e-006
7.833490171510649e-004	5.670417e+000	4.606087e-001	-4.163698e-006
7.833490305176210e-004	5.670416e+000	4.606191e-001	-5.464357e-006
7.833490572507333e-004	5.670416e+000	4.606563e-001	-1.103725e-005
7.833491107169578e-004	5.670416e+000	4.607952e-001	-3.407642e-005
7.833492176494069e-004	5.670418e+000	4.612799e-001	-1.174440e-004
7.833493465621996e-004	5.670423e+000	4.622588e-001	-2.848031e-004
7.833495313101129e-004	5.670436e+000	4.644697e-001	-6.521196e-004
7.833497470982311e-004	5.670460e+000	4.682695e-001	-1.255936e-003
7.833500000000000e-004	5.670496e+000	4.739309e-001	-2.126352e-003
7.833500252901769e-004	5.670501e+000	4.746152e-001	-2.226935e-003
7.833500758705307e-004	5.670510e+000	4.759622e-001	-2.420029e-003
7.833501770312383e-004	5.670527e+000	4.785356e-001	-2.763405e-003
7.833503793526535e-004	5.670556e+000	4.832149e-001	-3.292255e-003
7.833507839954838e-004	5.670604e+000	4.914063e-001	-3.976537e-003
7.833511820073808e-004	5.670642e+000	4.983815e-001	-4.323418e-003
7.833516127146052e-004	5.670675e+000	5.050815e-001	-4.457504e-003
7.833520644843620e-004	5.670706e+000	5.116641e-001	-4.484661e-003
7.833526845853877e-004	5.670746e+000	5.204782e-001	-4.474320e-003
7.833539247874390e-004	5.670835e+000	5.397074e-001	-4.704879e-003
7.833547907345330e-004	5.670937e+000	5.589613e-001	-5.662025e-003
7.833557481428477e-004	5.671123e+000	5.911777e-001	-7.957343e-003
7.833565411506573e-004	5.671333e+000	6.269405e-001	-1.046075e-002
7.833574096481927e-004	5.671610e+000	6.742403e-001	-1.323389e-002
7.833584753013428e-004	5.671988e+000	7.408915e-001	-1.612779e-002
7.833604829921901e-004	5.672748e+000	8.791839e-001	-2.039825e-002
7.833615164490759e-004	5.673143e+000	9.540144e-001	-2.190724e-002
7.833622022437064e-004	5.673398e+000	1.004131e+000	-2.239684e-002
7.833629490051704e-004	5.673661e+000	1.057931e+000	-2.259089e-002
7.833638643032279e-004	5.673973e+000	1.123312e+000	-2.266964e-002
7.833646695303569e-004	5.674236e+000	1.180145e+000	-2.262710e-002
7.833655733354291e-004	5.674517e+000	1.242790e+000	-2.244426e-002
7.833664126422292e-004	5.674765e+000	1.299835e+000	-2.219111e-002
7.833672713800517e-004	5.675006e+000	1.357102e+000	-2.190006e-002
7.833683031449566e-004	5.675278e+000	1.424305e+000	-2.154425e-002
7.833703666747665e-004	5.675772e+000	1.554127e+000	-2.083827e-002
7.833735152984956e-004	5.676425e+000	1.742274e+000	-1.979618e-002
7.833778459101700e-004	5.677144e+000	1.981867e+000	-1.845056e-002
7.833841957119935e-004	5.677900e+000	2.298637e+000	-1.665161e-002
7.833917688660346e-004	5.678448e+000	2.630642e+000	-1.474647e-002
7.834003622919706e-004	5.678701e+000	2.953226e+000	-1.287530e-002
7.834102670632616e-004	5.678635e+000	3.263874e+000	-1.105094e-002
7.834224301989743e-004	5.678120e+000	3.571137e+000	-8.717030e-003
7.834394465010923e-004	5.676153e+000	3.914591e+000	1.138698e-003
